transaction_id,timestamp,location,product_id,quantity,revenue,payment_method,loyalty_member
1374,2025-11-17 15:18:00,Campus,111,1.0,3.31,Mobile,False
1380,2025-11-17 15:22:00,Campus,105,3.0,9.77,Credit,False
1379,2025-11-17 15:35:00,Campus,105,1.0,3.1,Credit,False
1378,2025-11-17 15:40:00,Downtown,101,1.0,3.13,Credit,False
1375,2025-11-17 15:53:00,Campus,108,1.0,2.47,Mobile,False
1377,2025-11-17 15:57:00,Downtown,104,1.0,3.14,Mobile,True
1391,2025-11-17 16:09:00,Campus,111,1.0,2.99,Mobile,False
1381,2025-11-17 16:10:00,Campus,105,1.0,3.32,Cash,False
1386,2025-11-17 16:13:00,Suburb,112,1.0,3.21,Credit,True
1388,2025-11-17 16:14:00,Campus,114,1.0,4.51,Credit,False
1382,2025-11-17 16:18:00,Campus,108,1.0,2.5,Cash,False
1383,2025-11-17 16:20:00,Campus,107,1.0,1.52,Credit,False
1390,2025-11-17 16:31:00,Campus,116,2.0,14.52,Credit,True
1389,2025-11-17 16:39:00,Campus,114,1.0,4.64,Credit,False
1384,2025-11-17 16:41:00,Downtown,111,1.0,4.41,Credit,False
1385,2025-11-17 16:42:00,Campus,113,1.0,3.67,Credit,False
1387,2025-11-17 16:55:00,Downtown,112,2.0,7.29,Credit,True
1403,2025-11-17 17:01:00,Downtown,108,1.0,3.44,Credit,True
1396,2025-11-17 17:03:00,Downtown,104,1.0,2.87,Credit,False
1399,2025-11-17 17:11:00,Downtown,115,1.0,11.3,Credit,True
1395,2025-11-17 17:12:00,Downtown,108,1.0,3.43,Mobile,False
1393,2025-11-17 17:29:00,Suburb,111,1.0,3.24,Credit,True
1404,2025-11-17 17:30:00,Campus,102,1.0,4.25,Credit,False
1401,2025-11-17 17:30:00,Campus,106,2.0,16.74,Credit,True
1394,2025-11-17 17:35:00,Downtown,116,1.0,9.81,Credit,False
1400,2025-11-17 17:42:00,Campus,102,1.0,4.41,Credit,False
1402,2025-11-17 17:47:00,Downtown,104,1.0,2.69,Credit,False
1397,2025-11-17 17:48:00,Suburb,115,1.0,10.36,Credit,True
1405,2025-11-17 17:52:00,Downtown,103,1.0,5.33,Credit,False
1392,2025-11-17 17:52:00,Campus,102,1.0,4.21,Credit,False
1398,2025-11-17 17:52:00,Downtown,102,1.0,5.67,Mobile,False
1414,2025-11-17 18:02:00,Downtown,102,1.0,4.8,Mobile,False
1411,2025-11-17 18:09:00,Downtown,114,1.0,5.17,Mobile,False
1413,2025-11-17 18:11:00,Campus,105,1.0,3.31,Mobile,False
1409,2025-11-17 18:12:00,Campus,108,1.0,2.61,Credit,False
1412,2025-11-17 18:38:00,Downtown,118,1.0,24.05,Mobile,True
1406,2025-11-17 18:43:00,Campus,104,1.0,2.12,Mobile,False
1408,2025-11-17 18:54:00,Campus,107,1.0,1.51,Mobile,True
1410,2025-11-17 18:55:00,Campus,116,1.0,7.12,Mobile,False
1407,2025-11-17 18:57:00,Downtown,104,1.0,2.67,Credit,False
1418,2025-11-17 19:12:00,Downtown,116,3.0,25.76,Credit,False
1416,2025-11-17 19:38:00,Campus,109,1.0,1.37,Credit,False
1417,2025-11-17 19:38:00,Campus,107,1.0,1.6,Mobile,False
1420,2025-11-17 19:40:00,Campus,108,1.0,2.3,Mobile,False
1421,2025-11-17 19:47:00,Downtown,116,1.0,8.71,Mobile,False
1419,2025-11-17 19:57:00,Downtown,111,1.0,3.65,Mobile,False
1415,2025-11-17 19:57:00,Downtown,115,1.0,10.82,Credit,False
1425,2025-11-17 20:05:00,Campus,107,1.0,1.59,Mobile,False
1423,2025-11-17 20:21:00,Campus,108,1.0,2.45,Mobile,False
1424,2025-11-17 20:35:00,Campus,108,1.0,2.43,Credit,True
1422,2025-11-17 20:52:00,Downtown,104,1.0,3.04,Credit,True
1426,2025-11-17 21:02:00,Downtown,109,1.0,1.89,Credit,False
1427,2025-11-17 21:51:00,Downtown,111,1.0,4.4,Mobile,True
1429,2025-11-18 06:01:00,Campus,105,1.0,3.21,Mobile,True
1430,2025-11-18 06:14:00,Downtown,113,1.0,4.41,Credit,False
1431,2025-11-18 06:16:00,Suburb,107,1.0,1.74,Credit,False
1428,2025-11-18 06:47:00,Downtown,102,1.0,4.98,Mobile,False
1438,2025-11-18 07:03:00,Suburb,107,1.0,1.9,Mobile,False
1443,2025-11-18 07:11:00,Downtown,103,2.0,10.95,Credit,False
1432,2025-11-18 07:14:00,Downtown,101,2.0,6.71,Mobile,True
1440,2025-11-18 07:17:00,Downtown,102,1.0,5.51,Mobile,False
1444,2025-11-18 07:21:00,Downtown,104,1.0,2.88,Credit,False
1442,2025-11-18 07:28:00,Campus,101,1.0,2.97,Credit,False
1436,2025-11-18 07:31:00,Campus,111,1.0,3.23,Mobile,False
1434,2025-11-18 07:32:00,Campus,114,1.0,4.72,Credit,False
1437,2025-11-18 07:33:00,Campus,104,1.0,2.46,Mobile,False
1441,2025-11-18 07:35:00,Downtown,103,1.0,5.96,Mobile,False
1435,2025-11-18 07:39:00,Campus,103,2.0,9.1,Mobile,False
1433,2025-11-18 07:47:00,Downtown,116,1.0,8.91,Mobile,True
1445,2025-11-18 07:47:00,Downtown,111,1.0,4.16,Credit,True
1439,2025-11-18 07:54:00,Campus,101,1.0,2.67,Credit,False
1454,2025-11-18 08:02:00,Downtown,103,1.0,5.45,Credit,True
1450,2025-11-18 08:03:00,Suburb,101,1.0,2.73,Credit,False
1453,2025-11-18 08:05:00,Campus,101,1.0,2.91,Mobile,True
1465,2025-11-18 08:08:00,Campus,102,1.0,3.77,Mobile,False
1459,2025-11-18 08:08:00,Campus,105,1.0,3.17,Credit,False
1462,2025-11-18 08:12:00,Suburb,105,1.0,3.8,Credit,True
1467,2025-11-18 08:15:00,Campus,102,1.0,3.96,Cash,False
1464,2025-11-18 08:16:00,Downtown,104,1.0,2.77,Credit,True
1463,2025-11-18 08:16:00,Campus,104,1.0,2.47,Credit,False
1460,2025-11-18 08:16:00,Downtown,109,1.0,1.9,Mobile,True
1449,2025-11-18 08:18:00,Downtown,103,1.0,5.77,Cash,True
1447,2025-11-18 08:19:00,Campus,112,1.0,3.05,Credit,False
1468,2025-11-18 08:30:00,Campus,109,1.0,1.5,Credit,False
1451,2025-11-18 08:30:00,Campus,114,1.0,4.64,Credit,False
1456,2025-11-18 08:31:00,Downtown,103,2.0,10.01,Credit,True
1470,2025-11-18 08:32:00,Downtown,111,1.0,3.95,Credit,True
1473,2025-11-18 08:33:00,Suburb,107,1.0,1.76,Credit,False
1469,2025-11-18 08:40:00,Downtown,104,1.0,2.65,Credit,False
1448,2025-11-18 08:46:00,Campus,111,1.0,3.26,Credit,False
1457,2025-11-18 08:47:00,Downtown,112,1.0,3.91,Mobile,True
1446,2025-11-18 08:47:00,Suburb,109,1.0,1.65,Credit,True
1452,2025-11-18 08:50:00,Suburb,114,1.0,4.73,Mobile,False
1472,2025-11-18 08:51:00,Campus,114,1.0,4.27,Mobile,True
1455,2025-11-18 08:52:00,Campus,108,1.0,2.37,Credit,False
1458,2025-11-18 08:55:00,Downtown,111,1.0,4.38,Credit,True
1471,2025-11-18 08:56:00,Campus,101,1.0,2.94,Mobile,True
1466,2025-11-18 08:57:00,Campus,101,1.0,2.96,Credit,True
1461,2025-11-18 08:59:00,Downtown,102,1.0,5.15,Credit,True
1484,2025-11-18 09:01:00,Suburb,109,1.0,1.59,Mobile,False
1481,2025-11-18 09:02:00,Campus,109,1.0,1.37,Credit,False
1489,2025-11-18 09:03:00,Downtown,104,1.0,2.91,Mobile,False
1479,2025-11-18 09:06:00,Downtown,102,1.0,5.18,Credit,False
1477,2025-11-18 09:08:00,Campus,104,1.0,2.07,Credit,False
1485,2025-11-18 09:10:00,Downtown,105,1.0,4.27,Mobile,True
1486,2025-11-18 09:23:00,Downtown,116,1.0,9.63,Mobile,False
1475,2025-11-18 09:24:00,Campus,102,1.0,4.43,Cash,False
1490,2025-11-18 09:32:00,Downtown,108,1.0,3.25,Credit,False
1476,2025-11-18 09:33:00,Downtown,101,1.0,3.48,Credit,True
1483,2025-11-18 09:39:00,Campus,112,1.0,2.74,Credit,True
1487,2025-11-18 09:45:00,Downtown,105,1.0,4.13,Credit,True
1488,2025-11-18 09:45:00,Downtown,114,1.0,5.81,Credit,True
1491,2025-11-18 09:47:00,Campus,114,1.0,4.43,Credit,False
1478,2025-11-18 09:51:00,Downtown,111,1.0,4.32,Mobile,True
1480,2025-11-18 09:51:00,Campus,104,2.0,4.06,Credit,False
1482,2025-11-18 09:53:00,Campus,105,1.0,3.26,Mobile,True
1474,2025-11-18 09:57:00,Downtown,113,1.0,4.09,Credit,False
1500,2025-11-18 10:03:00,Downtown,102,1.0,5.6,Credit,False
1493,2025-11-18 10:08:00,Downtown,118,1.0,21.32,Credit,True
1495,2025-11-18 10:16:00,Downtown,114,1.0,5.13,Credit,True
1498,2025-11-18 10:25:00,Campus,114,1.0,4.62,Mobile,True
1494,2025-11-18 10:29:00,Suburb,115,1.0,9.99,Credit,True
1502,2025-11-18 10:31:00,Downtown,103,1.0,5.14,Credit,True
1499,2025-11-18 10:47:00,Campus,102,1.0,4.32,Credit,True
1496,2025-11-18 10:49:00,Campus,104,2.0,4.08,Mobile,False
1501,2025-11-18 10:50:00,Downtown,103,1.0,5.91,Mobile,False
1492,2025-11-18 10:52:00,Downtown,114,1.0,5.28,Credit,False
1497,2025-11-18 10:55:00,Campus,105,1.0,3.38,Credit,False
1504,2025-11-18 11:00:00,Campus,103,1.0,4.14,Mobile,False
1514,2025-11-18 11:05:00,Downtown,111,1.0,4.27,Credit,False
1507,2025-11-18 11:09:00,Downtown,107,1.0,2.03,Credit,True
1509,2025-11-18 11:12:00,Downtown,107,2.0,4.03,Mobile,False
1511,2025-11-18 11:14:00,Campus,107,,1.78,Mobile,True
1516,2025-11-18 11:18:00,Downtown,113,1.0,4.78,Credit,True
1513,2025-11-18 11:24:00,Suburb,109,1.0,1.47,Credit,False
1515,2025-11-18 11:33:00,Campus,102,1.0,4.36,Mobile,False
1512,2025-11-18 11:36:00,Campus,102,1.0,3.74,Credit,True
1505,2025-11-18 11:41:00,Downtown,104,1.0,2.61,Mobile,False
1503,2025-11-18 11:46:00,Downtown,111,1.0,4.27,Credit,True
1510,2025-11-18 11:46:00,Campus,112,1.0,2.68,Credit,False
1508,2025-11-18 11:48:00,Downtown,115,1.0,11.0,Mobile,True
1506,2025-11-18 11:59:00,Campus,109,1.0,1.43,Mobile,False
1523,2025-11-18 12:01:00,Campus,116,1.0,6.61,Mobile,False
1547,2025-11-18 12:02:00,Downtown,116,1.0,8.73,Credit,False
1522,2025-11-18 12:05:00,Suburb,108,1.0,3.01,Credit,False
1528,2025-11-18 12:06:00,Campus,101,2.0,5.26,Cash,True
1517,2025-11-18 12:09:00,Suburb,116,1.0,8.09,Mobile,True
1533,2025-11-18 12:10:00,Campus,107,1.0,1.5,Mobile,False
1544,2025-11-18 12:10:00,Campus,112,1.0,2.87,Mobile,False
1548,2025-11-18 12:13:00,Campus,116,1.0,7.48,Credit,False
1519,2025-11-18 12:13:00,Downtown,108,1.0,3.19,Credit,True
1518,2025-11-18 12:14:00,Downtown,115,1.0,11.47,Mobile,True
1537,2025-11-18 12:16:00,Downtown,116,1.0,8.67,Mobile,True
1530,2025-11-18 12:18:00,Campus,112,2.0,5.41,Cash,True
1521,2025-11-18 12:18:00,Downtown,115,1.0,11.95,Mobile,False
1536,2025-11-18 12:19:00,Downtown,108,1.0,3.49,Mobile,True
1527,2025-11-18 12:19:00,Campus,116,1.0,6.55,Mobile,False
1531,2025-11-18 12:19:00,Downtown,115,1.0,10.68,Mobile,False
1524,2025-11-18 12:20:00,Downtown,118,1.0,21.0,Credit,False
1525,2025-11-18 12:22:00,Campus,115,1.0,8.92,Credit,False
1546,2025-11-18 12:24:00,Campus,115,1.0,8.13,Credit,False
1535,2025-11-18 12:26:00,Campus,114,1.0,4.79,Credit,False
1534,2025-11-18 12:27:00,Downtown,106,2.0,20.31,Credit,True
1526,2025-11-18 12:32:00,Downtown,115,1.0,10.75,Mobile,True
1542,2025-11-18 12:33:00,Campus,107,1.0,1.75,Cash,False
1532,2025-11-18 12:35:00,Downtown,116,1.0,8.87,Mobile,False
1540,2025-11-18 12:36:00,Suburb,115,2.0,20.05,Cash,False
1529,2025-11-18 12:37:00,Campus,104,1.0,2.46,Mobile,False
1541,2025-11-18 12:40:00,Downtown,116,1.0,8.51,Credit,False
1520,2025-11-18 12:48:00,Downtown,115,1.0,10.49,Cash,False
1539,2025-11-18 12:51:00,Campus,105,1.0,3.21,Credit,False
1545,2025-11-18 12:52:00,Downtown,116,1.0,8.97,Credit,False
1538,2025-11-18 12:56:00,Campus,116,1.0,7.36,Cash,False
1543,2025-11-18 12:59:00,Downtown,118,1.0,20.11,Mobile,True
1571,2025-11-18 13:02:00,Campus,102,1.0,4.41,Credit,False
1556,2025-11-18 13:03:00,Campus,104,1.0,2.3,Cash,True
1569,2025-11-18 13:04:00,Campus,115,1.0,9.24,Credit,False
1565,2025-11-18 13:05:00,Downtown,200,1.0,10.62,Credit,True
1554,2025-11-18 13:06:00,Suburb,115,1.0,9.77,Mobile,True
1574,2025-11-18 13:07:00,Downtown,115,1.0,11.87,Credit,True
1561,2025-11-18 13:07:00,Suburb,115,1.0,10.42,Credit,True
1550,2025-11-18 13:11:00,Campus,118,1.0,16.97,Cash,False
1553,2025-11-18 13:14:00,Suburb,113,1.0,3.68,Credit,False
1552,2025-11-18 13:15:00,Downtown,107,1.0,2.13,Credit,False
1567,2025-11-18 13:19:00,Campus,105,1.0,3.5,Cash,False
1560,2025-11-18 13:19:00,Campus,114,1.0,4.64,Credit,False
1575,2025-11-18 13:24:00,Downtown,116,1.0,9.68,Credit,False
1576,2025-11-18 13:24:00,Campus,116,1.0,7.17,Credit,True
1558,2025-11-18 13:28:00,Campus,103,1.0,4.35,Mobile,False
1570,2025-11-18 13:31:00,Campus,116,1.0,6.37,Mobile,False
1559,2025-11-18 13:33:00,Suburb,109,1.0,1.76,Credit,True
1551,2025-11-18 13:33:00,Downtown,116,1.0,9.04,Mobile,False
1564,2025-11-18 13:34:00,Downtown,116,1.0,8.88,Mobile,False
1562,2025-11-18 13:37:00,Downtown,107,1.0,2.01,Credit,False
1555,2025-11-18 13:38:00,Campus,112,1.0,3.02,Cash,False
1563,2025-11-18 13:40:00,Downtown,115,1.0,10.3,Credit,True
1549,2025-11-18 13:42:00,Downtown,116,3.0,27.41,Mobile,True
1572,2025-11-18 13:47:00,Campus,114,1.0,4.72,Mobile,False
1557,2025-11-18 13:49:00,Campus,113,1.0,3.27,Credit,False
1568,2025-11-18 13:52:00,Campus,109,1.0,1.44,Credit,False
1566,2025-11-18 13:56:00,Campus,116,1.0,6.43,Credit,True
1573,2025-11-18 13:59:00,Campus,103,1.0,4.56,Mobile,False
1578,2025-11-18 14:08:00,Downtown,199,1.0,2.22,Mobile,False
1583,2025-11-18 14:13:00,Downtown,105,1.0,4.02,Credit,False
1577,2025-11-18 14:18:00,Downtown,107,1.0,2.19,Credit,True
1584,2025-11-18 14:33:00,Campus,113,1.0,3.67,Mobile,False
1580,2025-11-18 14:48:00,Downtown,116,1.0,8.26,Credit,True
1579,2025-11-18 14:49:00,Downtown,111,1.0,3.87,Credit,True
1581,2025-11-18 14:57:00,Downtown,112,1.0,3.96,Mobile,False
1582,2025-11-18 14:58:00,Suburb,109,1.0,1.51,Cash,True
1585,2025-11-18 14:59:00,Downtown,101,1.0,3.11,Mobile,False
1591,2025-11-18 15:09:00,Downtown,109,1.0,1.95,Cash,True
1589,2025-11-18 15:10:00,Suburb,108,1.0,2.69,Credit,False
1587,2025-11-18 15:23:00,Downtown,104,1.0,3.04,Mobile,True
1588,2025-11-18 15:43:00,Campus,102,1.0,4.25,Mobile,False
1590,2025-11-18 15:43:00,Campus,114,1.0,4.76,Credit,True
1586,2025-11-18 15:44:00,Downtown,105,1.0,4.02,Mobile,True
1592,2025-11-18 15:46:00,Downtown,111,1.0,4.05,Mobile,True
1599,2025-11-18 16:13:00,Campus,102,1.0,3.88,Mobile,False
1598,2025-11-18 16:14:00,Suburb,112,1.0,3.07,Cash,True
1597,2025-11-18 16:15:00,Campus,113,1.0,3.8,Mobile,False
1601,2025-11-18 16:25:00,Suburb,108,1.0,2.88,Credit,True
1594,2025-11-18 16:38:00,Campus,107,1.0,1.62,Mobile,False
1600,2025-11-18 16:39:00,Suburb,116,1.0,7.43,Credit,True
1596,2025-11-18 16:41:00,Campus,102,1.0,4.45,Credit,False
1603,2025-11-18 16:44:00,Downtown,109,1.0,1.99,Credit,False
1602,2025-11-18 16:47:00,Downtown,102,1.0,5.67,Mobile,True
1595,2025-11-18 16:49:00,Downtown,200,1.0,2.93,Mobile,True
1593,2025-11-18 16:52:00,Suburb,107,1.0,1.86,Mobile,True
1617,2025-11-18 17:02:00,Suburb,107,1.0,1.94,Cash,True
1604,2025-11-18 17:04:00,Campus,109,1.0,1.39,Credit,False
1609,2025-11-18 17:04:00,Suburb,115,1.0,10.04,Cash,False
1616,2025-11-18 17:05:00,Campus,114,1.0,4.66,Credit,False
1612,2025-11-18 17:15:00,Campus,105,1.0,3.62,Credit,True
1610,2025-11-18 17:23:00,Campus,101,1.0,2.87,Mobile,False
1608,2025-11-18 17:31:00,Campus,101,1.0,2.79,Cash,True
1605,2025-11-18 17:35:00,Downtown,103,1.0,5.8,Mobile,False
1613,2025-11-18 17:45:00,Suburb,108,1.0,2.97,Credit,True
1607,2025-11-18 17:46:00,Suburb,112,1.0,2.98,Credit,False
1615,2025-11-18 17:48:00,Campus,107,1.0,1.77,Cash,True
1614,2025-11-18 17:51:00,Downtown,112,1.0,3.95,Credit,True
1611,2025-11-18 17:54:00,Campus,109,1.0,1.56,Credit,False
1606,2025-11-18 17:57:00,Campus,102,1.0,4.38,Mobile,False
1626,2025-11-18 18:01:00,Campus,105,1.0,3.61,Credit,False
1622,2025-11-18 18:02:00,Campus,113,1.0,3.47,Mobile,False
1619,2025-11-18 18:03:00,Downtown,108,1.0,3.23,Mobile,False
1618,2025-11-18 18:24:00,Downtown,116,1.0,8.92,Credit,False
1625,2025-11-18 18:30:00,Campus,109,2.0,2.65,Mobile,False
1620,2025-11-18 18:39:00,Downtown,103,1.0,5.52,Credit,False
1621,2025-11-18 18:42:00,Campus,108,1.0,2.3,Mobile,False
1624,2025-11-18 18:45:00,Campus,114,1.0,4.28,Mobile,False
1623,2025-11-18 18:53:00,Downtown,111,1.0,3.99,Credit,False
1630,2025-11-18 19:09:00,Downtown,102,1.0,5.04,Cash,True
1633,2025-11-18 19:10:00,Downtown,107,1.0,2.1,Mobile,True
1629,2025-11-18 19:18:00,Downtown,112,1.0,3.56,Credit,False
1631,2025-11-18 19:22:00,Downtown,102,1.0,5.28,Credit,True
1627,2025-11-18 19:49:00,Campus,112,1.0,2.67,Mobile,False
1628,2025-11-18 19:50:00,Downtown,108,1.0,3.23,Mobile,True
1632,2025-11-18 19:56:00,Suburb,107,1.0,1.8,Cash,True
1634,2025-11-18 20:08:00,Suburb,107,1.0,1.86,Credit,True
1635,2025-11-18 20:19:00,Campus,101,1.0,2.53,Mobile,False
1636,2025-11-18 20:27:00,Campus,112,1.0,2.64,Cash,False
1637,2025-11-18 20:58:00,Campus,102,1.0,4.13,Mobile,False
1638,2025-11-18 21:38:00,Downtown,107,3.0,6.7,Cash,True
1639,2025-11-18 21:47:00,Downtown,111,1.0,4.37,Credit,True
1640,2025-11-19 06:18:00,Downtown,102,1.0,4.69,Credit,False
1643,2025-11-19 06:19:00,Campus,104,1.0,2.26,Cash,False
1641,2025-11-19 06:44:00,Campus,101,1.0,2.86,Credit,True
1642,2025-11-19 06:52:00,Campus,104,1.0,2.2,Credit,False
1648,2025-11-19 07:05:00,Downtown,104,1.0,2.69,Mobile,True
1657,2025-11-19 07:09:00,Suburb,103,1.0,4.87,Credit,False
1649,2025-11-19 07:22:00,Downtown,102,1.0,4.92,Credit,False
1647,2025-11-19 07:24:00,Suburb,104,1.0,2.36,Cash,True
1654,2025-11-19 07:25:00,Suburb,114,1.0,4.92,Credit,True
1651,2025-11-19 07:25:00,Downtown,114,1.0,5.46,Credit,False
1650,2025-11-19 07:27:00,Downtown,109,1.0,1.74,Mobile,True
1653,2025-11-19 07:30:00,Campus,102,1.0,4.26,Credit,True
1644,2025-11-19 07:37:00,Suburb,113,1.0,3.5,Credit,False
1655,2025-11-19 07:44:00,Campus,110,1.0,6.81,Mobile,False
1652,2025-11-19 07:45:00,Downtown,102,1.0,5.51,Credit,False
1645,2025-11-19 07:48:00,Campus,108,1.0,2.54,Credit,True
1646,2025-11-19 07:49:00,Campus,109,1.0,1.33,Mobile,True
1656,2025-11-19 07:51:00,Campus,103,1.0,4.48,Cash,True
1676,2025-11-19 08:01:00,Downtown,105,2.0,8.66,Credit,True
1664,2025-11-19 08:01:00,Downtown,104,1.0,2.65,Credit,False
1662,2025-11-19 08:01:00,Campus,103,1.0,3.97,Mobile,False
1667,2025-11-19 08:06:00,Campus,104,1.0,2.24,Mobile,True
1674,2025-11-19 08:07:00,Downtown,112,1.0,3.5,Credit,True
1678,2025-11-19 08:07:00,Campus,108,1.0,2.71,Mobile,False
1658,2025-11-19 08:09:00,Campus,109,1.0,1.43,Credit,False
1661,2025-11-19 08:15:00,Downtown,112,1.0,3.67,Mobile,False
1677,2025-11-19 08:16:00,Campus,102,1.0,4.02,Credit,False
1684,2025-11-19 08:17:00,Campus,103,1.0,3.96,Mobile,True
1672,2025-11-19 08:24:00,Campus,114,1.0,3.98,Credit,False
1669,2025-11-19 08:29:00,Downtown,112,1.0,3.76,Mobile,True
1683,2025-11-19 08:31:00,Campus,105,1.0,3.04,Mobile,False
1673,2025-11-19 08:35:00,Downtown,101,1.0,3.47,Credit,True
1663,2025-11-19 08:35:00,Downtown,113,1.0,4.86,Credit,False
1671,2025-11-19 08:38:00,Campus,103,1.0,4.07,Mobile,False
1680,2025-11-19 08:38:00,Downtown,105,1.0,4.48,Credit,False
1675,2025-11-19 08:41:00,Downtown,105,1.0,4.69,Credit,False
1682,2025-11-19 08:42:00,Downtown,102,1.0,5.59,Credit,True
1666,2025-11-19 08:44:00,Campus,103,1.0,4.36,Mobile,False
1681,2025-11-19 08:44:00,Suburb,101,1.0,2.83,Credit,False
1660,2025-11-19 08:46:00,Campus,102,1.0,4.15,Mobile,True
1668,2025-11-19 08:49:00,Downtown,101,1.0,3.43,Mobile,False
1685,2025-11-19 08:52:00,Campus,108,1.0,2.48,Mobile,False
1670,2025-11-19 08:53:00,Downtown,104,1.0,3.01,Mobile,True
1665,2025-11-19 08:54:00,Downtown,112,1.0,3.64,Credit,False
1659,2025-11-19 08:54:00,Campus,114,1.0,4.17,Mobile,False
1679,2025-11-19 08:57:00,Downtown,115,1.0,11.12,Mobile,True
1688,2025-11-19 09:10:00,Campus,109,2.0,3.06,Credit,True
1694,2025-11-19 09:11:00,Suburb,105,1.0,3.81,Credit,True
1702,2025-11-19 09:12:00,Suburb,108,1.0,2.93,Credit,True
1686,2025-11-19 09:14:00,Downtown,101,1.0,3.74,Mobile,True
1689,2025-11-19 09:16:00,Campus,101,1.0,2.69,Mobile,False
1687,2025-11-19 09:18:00,Campus,109,1.0,1.55,Mobile,True
1692,2025-11-19 09:18:00,Campus,114,1.0,4.37,Mobile,False
1699,2025-11-19 09:31:00,Campus,102,1.0,4.45,Credit,False
1703,2025-11-19 09:32:00,Downtown,102,1.0,4.76,Mobile,False
1701,2025-11-19 09:32:00,Downtown,105,1.0,4.0,Mobile,False
1697,2025-11-19 09:36:00,Downtown,101,1.0,3.62,Mobile,True
1693,2025-11-19 09:37:00,Suburb,109,1.0,1.63,Credit,False
1696,2025-11-19 09:39:00,Campus,102,1.0,4.13,Mobile,False
1691,2025-11-19 09:40:00,Campus,101,1.0,2.55,Mobile,True
1690,2025-11-19 09:45:00,Suburb,102,1.0,4.09,Credit,True
1698,2025-11-19 09:51:00,Campus,109,1.0,1.48,Mobile,True
1700,2025-11-19 09:52:00,Downtown,108,1.0,3.2,Mobile,False
1695,2025-11-19 09:55:00,Campus,102,1.0,4.4,Mobile,False
1711,2025-11-19 10:01:00,Suburb,109,1.0,1.62,Mobile,True
1708,2025-11-19 10:01:00,Campus,107,1.0,1.65,Credit,False
1713,2025-11-19 10:09:00,Campus,113,1.0,3.26,Credit,False
1710,2025-11-19 10:10:00,Downtown,104,1.0,2.93,Credit,True
1704,2025-11-19 10:15:00,Campus,101,1.0,2.64,Mobile,False
1712,2025-11-19 10:20:00,Suburb,108,1.0,2.84,Credit,True
1709,2025-11-19 10:32:00,Suburb,108,1.0,2.49,Credit,False
1707,2025-11-19 10:35:00,Campus,108,1.0,2.43,Credit,False
1714,2025-11-19 10:42:00,Campus,104,1.0,2.06,Credit,False
1705,2025-11-19 10:56:00,Downtown,102,1.0,4.69,Mobile,False
1706,2025-11-19 10:58:00,Downtown,111,2.0,8.11,Credit,False
1716,2025-11-19 11:01:00,Downtown,116,1.0,8.69,Credit,True
1726,2025-11-19 11:04:00,Suburb,107,1.0,1.76,Credit,True
1718,2025-11-19 11:06:00,Downtown,101,1.0,3.14,Mobile,True
1722,2025-11-19 11:11:00,Downtown,103,1.0,5.09,Mobile,False
1725,2025-11-19 11:11:00,Campus,102,2.0,8.77,Cash,False
1728,2025-11-19 11:20:00,Campus,105,1.0,3.25,Cash,True
1715,2025-11-19 11:23:00,Downtown,111,1.0,4.03,Mobile,False
1727,2025-11-19 11:23:00,Campus,109,1.0,1.49,Credit,False
1721,2025-11-19 11:32:00,Downtown,108,1.0,3.32,Mobile,False
1720,2025-11-19 11:34:00,Campus,109,1.0,1.57,Cash,False
1717,2025-11-19 11:40:00,Campus,104,1.0,2.29,Mobile,True
1723,2025-11-19 11:50:00,Downtown,105,1.0,4.44,Credit,False
1719,2025-11-19 11:54:00,Downtown,104,1.0,2.89,Mobile,True
1724,2025-11-19 11:56:00,Downtown,108,1.0,2.96,Credit,True
1729,2025-11-19 12:00:00,Campus,104,1.0,2.06,Mobile,False
1755,2025-11-19 12:02:00,Campus,107,2.0,3.6,Credit,False
1730,2025-11-19 12:04:00,Campus,113,1.0,3.54,Credit,True
1746,2025-11-19 12:04:00,Campus,114,1.0,4.1,Mobile,False
1759,2025-11-19 12:05:00,Downtown,115,1.0,11.76,Credit,False
1754,2025-11-19 12:05:00,Campus,103,1.0,4.58,Mobile,False
1753,2025-11-19 12:07:00,Downtown,116,1.0,9.21,Mobile,True
1731,2025-11-19 12:11:00,Campus,116,1.0,6.55,Credit,True
1760,2025-11-19 12:15:00,Downtown,116,1.0,9.19,Credit,False
1738,2025-11-19 12:16:00,Suburb,109,1.0,1.6,Credit,True
1740,2025-11-19 12:16:00,Campus,116,1.0,6.83,Credit,True
1743,2025-11-19 12:16:00,Downtown,115,1.0,10.94,Credit,False
1734,2025-11-19 12:19:00,Campus,109,1.0,1.34,Mobile,False
1732,2025-11-19 12:19:00,Downtown,115,1.0,10.86,Credit,False
1737,2025-11-19 12:20:00,Campus,116,1.0,7.31,Mobile,False
1736,2025-11-19 12:22:00,Downtown,115,1.0,10.18,Mobile,True
1752,2025-11-19 12:28:00,Downtown,115,1.0,10.7,Credit,False
1750,2025-11-19 12:29:00,Downtown,115,1.0,10.49,Credit,True
1742,2025-11-19 12:31:00,Campus,107,1.0,1.66,Mobile,False
1748,2025-11-19 12:33:00,Campus,105,1.0,3.1,Mobile,False
1739,2025-11-19 12:34:00,Campus,116,1.0,7.7,Credit,False
1741,2025-11-19 12:35:00,Downtown,108,1.0,3.23,Cash,True
1756,2025-11-19 12:36:00,Downtown,118,1.0,22.83,Credit,True
